DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20
2016-11-04,LAC,99,MEM,88,0,0.6,107.1,107.7,77.5,0.96,0.49,92.3,4.5,108.2,112.7,76.9,4.42,4.29,96.1,0.5121951219512195,0.6463414634146342,1,0,0.6,0.75,0,0,1.0,1.0,0.5,0.5
2016-11-04,PHO,112,NOP,111,0,-2.2,107.4,105.2,76.8,-1.69,-2.1,98.0,-5.6,112.2,106.6,76.4,-5.14,-5.63,100.3,0.36585365853658536,0.2804878048780488,1,0,0.0,0.2,0,0,0.0,0.0,0.5,0.5
2016-11-04,POR,105,DAL,95,0,-3.2,108.8,105.6,77.6,-2.53,-2.93,92.2,-0.5,110.8,110.3,76.8,-0.23,-0.52,96.7,0.5121951219512195,0.5365853658536586,1,0,0.0,0.4,0,0,0.0,0.5,0.5,0.5
2016-11-04,SAS,100,UTA,86,0,4.3,105.3,109.6,78.9,4.0,3.94,91.6,7.6,103.5,111.1,77.6,7.13,7.2,94.2,0.4878048780487805,0.8170731707317073,1,0,0.6,0.8,0,0,1.0,1.0,0.5,0.5
2016-11-04,GSW,97,LAL,117,1,-7.0,113.0,106.0,75.8,-6.29,-6.88,98.5,11.6,104.0,115.6,74.9,11.35,11.63,99.8,0.2073170731707317,0.8902439024390244,1,0,0.4,0.8,0,1,1.0,1.0,0.5,0.5
2016-11-05,MIN,92,OKC,112,1,0.8,107.5,108.3,79.0,1.14,0.76,97.8,-1.2,112.0,110.8,75.9,-0.64,-1.11,94.6,0.6707317073170732,0.35365853658536583,1,0,0.8,0.25,0,0,1.0,0.0,0.5,0.5
2016-11-05,DEN,86,DET,103,1,-1.1,107.1,106.0,81.2,-1.29,-1.12,95.0,0.5,112.7,113.2,78.7,0.7,0.51,98.3,0.5365853658536586,0.4024390243902439,1,0,0.6,0.5,0,0,1.0,0.6666666666666666,0.5,0.5
2016-11-05,CHI,94,IND,111,1,-0.2,108.8,108.6,75.5,-0.64,-0.22,95.9,0.4,107.0,107.4,76.8,0.03,0.43,95.3,0.5487804878048781,0.5121951219512195,1,0,0.4,0.6,0,1,1.0,0.5,0.5,0.5
2016-11-05,WAS,86,ORL,88,1,-6.8,110.5,103.7,77.4,-6.61,-6.57,96.8,1.9,109.3,111.2,75.5,1.36,1.8,97.4,0.4268292682926829,0.5,1,0,0.4,0.25,0,1,0.5,0.0,0.5,0.5
2016-11-05,CLE,102,PHI,101,0,-5.7,108.9,103.2,75.3,-5.83,-5.7,98.5,3.3,110.3,113.6,75.8,2.87,3.18,96.2,0.12195121951219512,0.6951219512195121,1,0,0.0,1.0,0,0,0.0,1.0,0.5,0.5
2016-11-05,HOU,97,ATL,112,1,-0.8,105.7,104.9,76.1,-1.23,-0.85,97.4,5.7,109.0,114.7,75.8,5.84,5.77,100.0,0.5853658536585366,0.5,1,0,0.6,0.6,1,0,0.6666666666666666,0.5,0.5,0.5
2016-11-05,SAC,91,MIL,117,1,-0.2,109.3,109.1,75.4,-0.45,-0.18,94.5,-4.0,111.3,107.3,76.3,-3.29,-3.88,94.9,0.4024390243902439,0.4024390243902439,1,0,0.6,0.3333333333333333,0,0,0.6666666666666666,0.25,0.5,0.5
2016-11-05,LAC,116,SAS,92,0,7.6,103.5,111.1,77.6,7.13,7.2,94.2,4.5,108.2,112.7,76.9,4.42,4.29,96.1,0.8170731707317073,0.6463414634146342,1,0,0.8333333333333334,0.8,1,1,0.5,1.0,0.5,0.5
2016-11-06,UTA,114,NYK,109,0,-3.8,111.5,107.7,74.1,-3.87,-3.67,96.0,4.3,105.3,109.6,78.9,4.0,3.94,91.6,0.3902439024390244,0.4878048780487805,1,0,0.4,0.5,0,0,0.5,0.3333333333333333,0.5,0.5
2016-11-06,POR,100,MEM,94,0,0.6,107.1,107.7,77.5,0.96,0.49,92.3,-0.5,110.8,110.3,76.8,-0.23,-0.52,96.7,0.5121951219512195,0.5365853658536586,1,0,0.5,0.5,0,0,0.75,0.6666666666666666,0.5,0.5
2016-11-06,SAC,96,TOR,91,0,4.5,107.8,112.3,76.3,3.65,4.21,94.7,-4.0,111.3,107.3,76.3,-3.29,-3.88,94.9,0.6829268292682927,0.4024390243902439,1,0,0.8,0.2857142857142857,0,1,0.75,0.2,0.5,0.5
2016-11-06,MIL,75,DAL,86,1,-3.2,108.8,105.6,77.6,-2.53,-2.93,92.2,-0.2,109.3,109.1,75.4,-0.45,-0.18,94.5,0.5121951219512195,0.4024390243902439,1,0,0.0,0.6666666666666666,0,1,0.0,0.5,0.5,0.5
2016-11-06,DEN,123,BOS,107,0,2.8,108.4,111.2,75.3,2.25,2.63,96.8,0.5,112.7,113.2,78.7,0.7,0.51,98.3,0.5853658536585366,0.4024390243902439,1,0,0.6,0.4,0,1,1.0,0.5,0.5,0.5
2016-11-06,PHO,108,LAL,119,1,-7.0,113.0,106.0,75.8,-6.29,-6.88,98.5,-5.6,112.2,106.6,76.4,-5.14,-5.63,100.3,0.2073170731707317,0.2804878048780488,1,0,0.5,0.3333333333333333,0,0,1.0,0.3333333333333333,0.5,0.5
